0.332000	0.945549	-0.325988
0.333000	0.945223	-0.326934
0.334000	0.944896	-0.327879
0.335000	0.944569	-0.328824
0.336000	0.944240	-0.329769
0.337000	0.943910	-0.330713
0.338000	0.943579	-0.331657
0.339000	0.943248	-0.332600
0.340000	0.942915	-0.333544
0.341000	0.942581	-0.334487
0.342000	0.942247	-0.335429
0.343000	0.941912	-0.336371
0.344000	0.941575	-0.337313
0.345000	0.941238	-0.338255
0.346000	0.940900	-0.339196
0.347000	0.940560	-0.340137
0.348000	0.940220	-0.341078
0.349000	0.939879	-0.342018
0.350000	0.939537	-0.342958
0.351000	0.939194	-0.343897
0.352000	0.938850	-0.344836
0.353000	0.938505	-0.345775
0.354000	0.938160	-0.346714
0.355000	0.937813	-0.347652
0.356000	0.937465	-0.348590
0.357000	0.937117	-0.349527
0.358000	0.936767	-0.350464
0.359000	0.936417	-0.351401
0.360000	0.936065	-0.352338
0.361000	0.935713	-0.353274
0.362000	0.935360	-0.354209
0.363000	0.935006	-0.355145
0.364000	0.934650	-0.356080
0.365000	0.934294	-0.357014
0.366000	0.933937	-0.357949
0.367000	0.933579	-0.358883
0.368000	0.933220	-0.359816
0.369000	0.932861	-0.360749
0.370000	0.932500	-0.361682
0.371000	0.932138	-0.362615
0.372000	0.931776	-0.363547
0.373000	0.931412	-0.364479
0.374000	0.931048	-0.365410
0.375000	0.930682	-0.366341
0.376000	0.930316	-0.367272
0.377000	0.929949	-0.368202
0.378000	0.929580	-0.369132
0.379000	0.929211	-0.370062
0.380000	0.928841	-0.370991
0.381000	0.928470	-0.371920
0.382000	0.928098	-0.372848
0.383000	0.927725	-0.373776
0.384000	0.927352	-0.374704
0.385000	0.926977	-0.375631
0.386000	0.926601	-0.376558
0.387000	0.926225	-0.377485
0.388000	0.925847	-0.378411
0.389000	0.925469	-0.379337
0.390000	0.925089	-0.380262
0.391000	0.924709	-0.381188
0.392000	0.924328	-0.382112
0.393000	0.923946	-0.383037
0.394000	0.923563	-0.383961
0.395000	0.923179	-0.384884
0.396000	0.922794	-0.385807
0.397000	0.922408	-0.386730
0.398000	0.922022	-0.387652
0.399000	0.921634	-0.388574
0.400000	0.921245	-0.389496
0.401000	0.920856	-0.390417
0.402000	0.920465	-0.391338
0.403000	0.920074	-0.392259
0.404000	0.919682	-0.393179
0.405000	0.919289	-0.394098
0.406000	0.918894	-0.395018
0.407000	0.918499	-0.395937
0.408000	0.918104	-0.396855
0.409000	0.917707	-0.397773
0.410000	0.917309	-0.398691
0.411000	0.916910	-0.399608
0.412000	0.916511	-0.400525
0.413000	0.916110	-0.401442
0.414000	0.915709	-0.402358
0.415000	0.915306	-0.403273
0.416000	0.914903	-0.404189
0.417000	0.914499	-0.405104
0.418000	0.914094	-0.406018
0.419000	0.913688	-0.406932
0.420000	0.913281	-0.407846
0.421000	0.912873	-0.408759
0.422000	0.912464	-0.409672
0.423000	0.912054	-0.410585
0.424000	0.911644	-0.411497
0.425000	0.911232	-0.412408
0.426000	0.910820	-0.413320
0.427000	0.910407	-0.414230
0.428000	0.909992	-0.415141
0.429000	0.909577	-0.416051
0.430000	0.909161	-0.416960
0.431000	0.908744	-0.417869
0.432000	0.908326	-0.418778
0.433000	0.907908	-0.419687
0.434000	0.907488	-0.420594
0.435000	0.907067	-0.421502
0.436000	0.906646	-0.422409
0.437000	0.906223	-0.423316
0.438000	0.905800	-0.424222
0.439000	0.905376	-0.425128
0.440000	0.904951	-0.426033
0.441000	0.904525	-0.426938
0.442000	0.904098	-0.427843
0.443000	0.903670	-0.428747
0.444000	0.903241	-0.429650
0.445000	0.902812	-0.430554
0.446000	0.902381	-0.431456
0.447000	0.901950	-0.432359
0.448000	0.901517	-0.433261
0.449000	0.901084	-0.434162
0.450000	0.900650	-0.435063
0.451000	0.900215	-0.435964
0.452000	0.899779	-0.436864
0.453000	0.899342	-0.437764
0.454000	0.898904	-0.438663
0.455000	0.898465	-0.439562
0.456000	0.898026	-0.440461
0.457000	0.897585	-0.441359
0.458000	0.897144	-0.442256
0.459000	0.896702	-0.443153
0.460000	0.896259	-0.444050
0.461000	0.895815	-0.444946
0.462000	0.895370	-0.445842
0.463000	0.894924	-0.446738
0.464000	0.894477	-0.447632
0.465000	0.894029	-0.448527
0.466000	0.893581	-0.449421
0.467000	0.893132	-0.450315
0.468000	0.892681	-0.451208
0.469000	0.892230	-0.452100
0.470000	0.891778	-0.452993
0.471000	0.891325	-0.453884
0.472000	0.890871	-0.454776
0.473000	0.890416	-0.455667
0.474000	0.889961	-0.456557
0.475000	0.889504	-0.457447
0.476000	0.889047	-0.458336
0.477000	0.888588	-0.459225
0.478000	0.888129	-0.460114
0.479000	0.887669	-0.461002
0.480000	0.887208	-0.461890
0.481000	0.886746	-0.462777
0.482000	0.886283	-0.463664
0.483000	0.885820	-0.464550
0.484000	0.885355	-0.465436
0.485000	0.884890	-0.466321
0.486000	0.884423	-0.467206
0.487000	0.883956	-0.468091
0.488000	0.883488	-0.468975
0.489000	0.883019	-0.469858
0.490000	0.882549	-0.470741
0.491000	0.882078	-0.471624
0.492000	0.881607	-0.472506
0.493000	0.881134	-0.473387
0.494000	0.880661	-0.474268
0.495000	0.880187	-0.475149
0.496000	0.879711	-0.476029
0.497000	0.879235	-0.476909
0.498000	0.878759	-0.477788
0.499000	0.878281	-0.478667
0.500000	0.877802	-0.479545
0.501000	0.877323	-0.480423
0.502000	0.876842	-0.481300
0.503000	0.876361	-0.482177
0.504000	0.875879	-0.483054
0.505000	0.875396	-0.483929
0.506000	0.874912	-0.484805
0.507000	0.874427	-0.485680
0.508000	0.873941	-0.486554
0.509000	0.873455	-0.487428
0.510000	0.872967	-0.488302
0.511000	0.872479	-0.489175
0.512000	0.871990	-0.490047
0.513000	0.871500	-0.490919
0.514000	0.871009	-0.491791
0.515000	0.870517	-0.492662
0.516000	0.870024	-0.493532
0.517000	0.869531	-0.494402
0.518000	0.869036	-0.495272
0.519000	0.868541	-0.496141
0.520000	0.868045	-0.497009
0.521000	0.867548	-0.497877
0.522000	0.867050	-0.498745
0.523000	0.866551	-0.499612
0.524000	0.866052	-0.500478
0.525000	0.865551	-0.501344
0.526000	0.865050	-0.502210
0.527000	0.864548	-0.503075
0.528000	0.864045	-0.503940
0.529000	0.863541	-0.504804
0.530000	0.863036	-0.505667
0.531000	0.862530	-0.506530
0.532000	0.862024	-0.507393
0.533000	0.861516	-0.508255
0.534000	0.861008	-0.509116
0.535000	0.860499	-0.509977
0.536000	0.859989	-0.510838
0.537000	0.859478	-0.511698
0.538000	0.858966	-0.512557
0.539000	0.858454	-0.513416
0.540000	0.857940	-0.514275
0.541000	0.857426	-0.515133
0.542000	0.856911	-0.515990
0.543000	0.856395	-0.516847
0.544000	0.855878	-0.517703
0.545000	0.855360	-0.518559
0.546000	0.854842	-0.519415
0.547000	0.854322	-0.520269
0.548000	0.853802	-0.521124
0.549000	0.853281	-0.521978
0.550000	0.852759	-0.522831
0.551000	0.852236	-0.523684
0.552000	0.851713	-0.524536
0.553000	0.851188	-0.525388
0.554000	0.850663	-0.526239
0.555000	0.850136	-0.527089
0.556000	0.849609	-0.527940
0.557000	0.849081	-0.528789
0.558000	0.848553	-0.529638
0.559000	0.848023	-0.530487
0.560000	0.847492	-0.531335
0.561000	0.846961	-0.532182
0.562000	0.846429	-0.533029
0.563000	0.845896	-0.533876
0.564000	0.845362	-0.534722
0.565000	0.844827	-0.535567
0.566000	0.844292	-0.536412
0.567000	0.843755	-0.537256
0.568000	0.843218	-0.538100
0.569000	0.842680	-0.538943
0.570000	0.842141	-0.539786
0.571000	0.841601	-0.540628
0.572000	0.841061	-0.541469
0.573000	0.840519	-0.542311
0.574000	0.839977	-0.543151
0.575000	0.839434	-0.543991
0.576000	0.838890	-0.544830
0.577000	0.838345	-0.545669
0.578000	0.837799	-0.546508
0.579000	0.837253	-0.547345
0.580000	0.836705	-0.548183
0.581000	0.836157	-0.549019
0.582000	0.835608	-0.549856
0.583000	0.835058	-0.550691
0.584000	0.834508	-0.551526
0.585000	0.833956	-0.552361
0.586000	0.833404	-0.553195
0.587000	0.832851	-0.554028
0.588000	0.832297	-0.554861
0.589000	0.831742	-0.555693
0.590000	0.831186	-0.556525
0.591000	0.830629	-0.557356
0.592000	0.830072	-0.558187
0.593000	0.829514	-0.559017
0.594000	0.828955	-0.559846
0.595000	0.828395	-0.560675
0.596000	0.827834	-0.561504
0.597000	0.827273	-0.562332
0.598000	0.826711	-0.563159
0.599000	0.826147	-0.563986
0.600000	0.825583	-0.564812
0.601000	0.825019	-0.565637
0.602000	0.824453	-0.566462
0.603000	0.823886	-0.567287
0.604000	0.823319	-0.568111
0.605000	0.822751	-0.568934
0.606000	0.822182	-0.569757
0.607000	0.821612	-0.570579
0.608000	0.821042	-0.571401
0.609000	0.820470	-0.572222
0.610000	0.819898	-0.573042
0.611000	0.819325	-0.573862
0.612000	0.818751	-0.574681
0.613000	0.818177	-0.575500
0.614000	0.817601	-0.576318
0.615000	0.817025	-0.577136
0.616000	0.816448	-0.577953
0.617000	0.815870	-0.578769
0.618000	0.815291	-0.579585
0.619000	0.814711	-0.580400
0.620000	0.814131	-0.581215
0.621000	0.813550	-0.582029
0.622000	0.812968	-0.582843
0.623000	0.812385	-0.583656
0.624000	0.811801	-0.584468
0.625000	0.811217	-0.585280
0.626000	0.810631	-0.586091
0.627000	0.810045	-0.586902
0.628000	0.809458	-0.587712
0.629000	0.808871	-0.588521
0.630000	0.808282	-0.589330
0.631000	0.807693	-0.590138
0.632000	0.807103	-0.590946
0.633000	0.806512	-0.591753
0.634000	0.805920	-0.592560
0.635000	0.805327	-0.593366
0.636000	0.804734	-0.594171
0.637000	0.804140	-0.594976
0.638000	0.803545	-0.595780
0.639000	0.802949	-0.596583
0.640000	0.802353	-0.597386
0.641000	0.801755	-0.598189
0.642000	0.801157	-0.598991
0.643000	0.800558	-0.599792
0.644000	0.799958	-0.600592
0.645000	0.799358	-0.601392
0.646000	0.798756	-0.602192
0.647000	0.798154	-0.602990
0.648000	0.797551	-0.603788
0.649000	0.796947	-0.604586
0.650000	0.796343	-0.605383
0.651000	0.795737	-0.606179
0.652000	0.795131	-0.606975
0.653000	0.794524	-0.607770
0.654000	0.793916	-0.608565
0.655000	0.793308	-0.609359
0.656000	0.792698	-0.610152
0.657000	0.792088	-0.610945
0.658000	0.791477	-0.611737
0.659000	0.790866	-0.612528
0.660000	0.790253	-0.613319
0.661000	0.789640	-0.614109
0.662000	0.789026	-0.614899
0.663000	0.788411	-0.615688
0.664000	0.787795	-0.616476
0.665000	0.787179	-0.617264
0.666000	0.786561	-0.618051
0.667000	0.785943	-0.618838
0.668000	0.785324	-0.619624
0.669000	0.784705	-0.620409
0.670000	0.784084	-0.621194
0.671000	0.783463	-0.621978
0.672000	0.782841	-0.622761
0.673000	0.782218	-0.623544
0.674000	0.781595	-0.624326
0.675000	0.780971	-0.625108
0.676000	0.780346	-0.625889
0.677000	0.779720	-0.626669
0.678000	0.779093	-0.627449
0.679000	0.778466	-0.628228
0.680000	0.777837	-0.629007
0.681000	0.777208	-0.629785
0.682000	0.776578	-0.630562
0.683000	0.775948	-0.631338
0.684000	0.775317	-0.632114
0.685000	0.774684	-0.632890
0.686000	0.774052	-0.633664
0.687000	0.773418	-0.634438
0.688000	0.772783	-0.635212
0.689000	0.772148	-0.635984
0.690000	0.771512	-0.636757
0.691000	0.770876	-0.637528
0.692000	0.770238	-0.638299
0.693000	0.769600	-0.639069
0.694000	0.768961	-0.639839
0.695000	0.768321	-0.640608
0.696000	0.767680	-0.641376
0.697000	0.767039	-0.642144
0.698000	0.766397	-0.642911
0.699000	0.765754	-0.643677
0.700000	0.765110	-0.644443
0.701000	0.764466	-0.645208
0.702000	0.763820	-0.645973
0.703000	0.763174	-0.646736
0.704000	0.762528	-0.647500
0.705000	0.761880	-0.648262
0.706000	0.761232	-0.649024
0.707000	0.760583	-0.649785
0.708000	0.759933	-0.650546
0.709000	0.759283	-0.651306
0.710000	0.758631	-0.652065
0.711000	0.757979	-0.652824
0.712000	0.757326	-0.653582
0.713000	0.756673	-0.654339
0.714000	0.756018	-0.655096
0.715000	0.755363	-0.655852
0.716000	0.754708	-0.656607
0.717000	0.754051	-0.657362
0.718000	0.753394	-0.658116
0.719000	0.752735	-0.658869
0.720000	0.752077	-0.659622
0.721000	0.751417	-0.660374
0.722000	0.750757	-0.661125
0.723000	0.750095	-0.661876
0.724000	0.749434	-0.662626
0.725000	0.748771	-0.663376
0.726000	0.748108	-0.664124
0.727000	0.747443	-0.664873
0.728000	0.746779	-0.665620
0.729000	0.746113	-0.666367
0.730000	0.745447	-0.667113
0.731000	0.744779	-0.667858
0.732000	0.744112	-0.668603
0.733000	0.743443	-0.669347
0.734000	0.742774	-0.670091
0.735000	0.742104	-0.670833
0.736000	0.741433	-0.671576
0.737000	0.740761	-0.672317
0.738000	0.740089	-0.673058
0.739000	0.739416	-0.673798
0.740000	0.738742	-0.674537
0.741000	0.738067	-0.675276
0.742000	0.737392	-0.676014
0.743000	0.736716	-0.676751
0.744000	0.736039	-0.677488
0.745000	0.735362	-0.678224
0.746000	0.734684	-0.678960
0.747000	0.734005	-0.679694
0.748000	0.733325	-0.680428
0.749000	0.732645	-0.681162
0.750000	0.731963	-0.681894
0.751000	0.731282	-0.682626
0.752000	0.730599	-0.683357
0.753000	0.729916	-0.684088
0.754000	0.729232	-0.684818
0.755000	0.728547	-0.685547
0.756000	0.727861	-0.686276
0.757000	0.727175	-0.687004
0.758000	0.726488	-0.687731
0.759000	0.725800	-0.688457
0.760000	0.725112	-0.689183
0.761000	0.724422	-0.689908
0.762000	0.723733	-0.690633
0.763000	0.723042	-0.691356
0.764000	0.722351	-0.692079
0.765000	0.721659	-0.692802
0.766000	0.720966	-0.693523
0.767000	0.720272	-0.694244
0.768000	0.719578	-0.694965
0.769000	0.718883	-0.695684
0.770000	0.718187	-0.696403
0.771000	0.717491	-0.697121
0.772000	0.716794	-0.697839
0.773000	0.716096	-0.698556
0.774000	0.715397	-0.699272
0.775000	0.714698	-0.699987
0.776000	0.713998	-0.700702
0.777000	0.713297	-0.701416
0.778000	0.712596	-0.702129
0.779000	0.711894	-0.702842
0.780000	0.711191	-0.703554
0.781000	0.710487	-0.704265
0.782000	0.709783	-0.704975
0.783000	0.709078	-0.705685
0.784000	0.708373	-0.706394
0.785000	0.707666	-0.707102
0.786000	0.706959	-0.707810
0.787000	0.706251	-0.708517
0.788000	0.705543	-0.709223
0.789000	0.704834	-0.709929
0.790000	0.704124	-0.710634
0.791000	0.703413	-0.711338
0.792000	0.702702	-0.712041
0.793000	0.701990	-0.712744
0.794000	0.701277	-0.713446
0.795000	0.700563	-0.714147
0.796000	0.699849	-0.714848
0.797000	0.699134	-0.715548
0.798000	0.698419	-0.716247
0.799000	0.697703	-0.716945
0.800000	0.696986	-0.717643
0.801000	0.696268	-0.718340
0.802000	0.695550	-0.719036
0.803000	0.694831	-0.719732
0.804000	0.694111	-0.720427
0.805000	0.693390	-0.721121
0.806000	0.692669	-0.721814
0.807000	0.691948	-0.722507
0.808000	0.691225	-0.723199
0.809000	0.690502	-0.723890
0.810000	0.689778	-0.724580
0.811000	0.689053	-0.725270
0.812000	0.688328	-0.725959
0.813000	0.687602	-0.726648
0.814000	0.686875	-0.727335
0.815000	0.686148	-0.728022
0.816000	0.685420	-0.728708
0.817000	0.684691	-0.729394
0.818000	0.683962	-0.730078
0.819000	0.683232	-0.730762
0.820000	0.682501	-0.731445
0.821000	0.681770	-0.732128
0.822000	0.681038	-0.732810
0.823000	0.680305	-0.733491
0.824000	0.679571	-0.734171
0.825000	0.678837	-0.734851
0.826000	0.678102	-0.735529
0.827000	0.677367	-0.736208
0.828000	0.676631	-0.736885
0.829000	0.675894	-0.737562
0.830000	0.675156	-0.738237
0.831000	0.674418	-0.738913
0.832000	0.673679	-0.739587
0.833000	0.672939	-0.740261
0.834000	0.672199	-0.740934
0.835000	0.671458	-0.741606
0.836000	0.670717	-0.742277
0.837000	0.669974	-0.742948
0.838000	0.669231	-0.743618
0.839000	0.668488	-0.744287
0.840000	0.667743	-0.744956
0.841000	0.666998	-0.745623
0.842000	0.666253	-0.746290
0.843000	0.665507	-0.746957
0.844000	0.664760	-0.747622
0.845000	0.664012	-0.748287
0.846000	0.663264	-0.748951
0.847000	0.662515	-0.749614
0.848000	0.661765	-0.750277
0.849000	0.661015	-0.750939
0.850000	0.660264	-0.751600
0.851000	0.659512	-0.752260
0.852000	0.658760	-0.752919
0.853000	0.658007	-0.753578
0.854000	0.657254	-0.754236
0.855000	0.656499	-0.754893
0.856000	0.655744	-0.755550
0.857000	0.654989	-0.756206
0.858000	0.654233	-0.756861
0.859000	0.653476	-0.757515
0.860000	0.652718	-0.758168
0.861000	0.651960	-0.758821
0.862000	0.651201	-0.759473
0.863000	0.650442	-0.760124
0.864000	0.649682	-0.760775
0.865000	0.648921	-0.761424
0.866000	0.648160	-0.762073
0.867000	0.647397	-0.762721
0.868000	0.646635	-0.763369
0.869000	0.645871	-0.764015
0.870000	0.645107	-0.764661
0.871000	0.644343	-0.765306
0.872000	0.643577	-0.765951
0.873000	0.642811	-0.766594
0.874000	0.642045	-0.767237
